wavelength,sky 1,sky 2,sky 3,sky 4,sky 5,sky 6,sky 7,sky 8,sky 9,sky 10,sky 11,sky 12,sky 13,sky 14,sky 15,average,error
459.0,2.1699004632497623,2.1515519488186907,2.1481265239045477,2.1500974892165736,2.1593287284979965,2.1396442970592227,2.1599951478929627,2.125164478606109,2.1255751746430365,2.193903553121498,2.123005707476333,2.0695993729188604,2.0795963277388387,2.0876581813980364,2.1058964664965765,2.13260292406927,0.00907072798957201
459.5,2.176866030747139,2.152138711467433,2.146199169773386,2.142733074112153,2.1438643175029393,2.1365847351142495,2.1417417558144543,2.1143719332215154,2.1133800530759794,2.1828362670381183,2.1263965619370473,2.0731031194524667,2.068056279230529,2.081291058921911,2.0990132193373463,2.126571752449778,0.009008033814077795
460.0,2.185017763724141,2.1540856966200765,2.14752422573856,2.145538565580504,2.1482453557129553,2.1496650641634,2.134209106001234,2.113342586407378,2.123849449892981,2.1774119845308495,2.119532149248285,2.071829029803883,2.06638496186036,2.083969292979329,2.0843981055061036,2.1270002225180025,0.009526861637799889
460.5,2.1784812348045017,2.137256277012978,2.1395136601309193,2.142772039271436,2.14674141722295,2.144500299045281,2.119737666733512,2.1094747377724374,2.1270420406805837,2.165076116248189,2.101378672318364,2.058849241508932,2.0634800530979236,2.070931851718692,2.059269538822064,2.1176336564259173,0.01009889175872125
461.0,2.1577107201293537,2.1239207622688436,2.121113451159985,2.1394989658916934,2.1365734852579124,2.138830285165606,2.1133614818293758,2.099493192908074,2.1170615992094306,2.1479283844510157,2.088104717661179,2.043958318741105,2.0538102883133744,2.0539528584490254,2.043004331493746,2.1052215228619815,0.010211254188149456
461.5,2.1321955435357025,2.1145058888594845,2.104971860311507,2.138291045953931,2.1262420817178738,2.1316445250012657,2.1210191548760102,2.0923501498645134,2.1031407528923185,2.1366861215125628,2.074251836632652,2.0337656015524317,2.0405989224348957,2.0392478374922605,2.03513102823627,2.0949361567249123,0.01032256053314679
462.0,2.1221509933039786,2.1164528740121282,2.0973527885117584,2.1421096315636308,2.130819285817891,2.130774374356365,2.1328651062420283,2.0988381540263497,2.091952304096127,2.141104287103161,2.0765261902343504,2.0416092159515276,2.0350278645343325,2.041825006113549,2.0420142753955006,2.096094823417512,0.01022929399584183
462.5,2.1460509658402667,2.14371066614914,2.1193065566620213,2.155981228268254,2.151907118992969,2.150338729178807,2.157150869332784,2.1232929389440405,2.1024217009131285,2.165119860461957,2.1042733041750714,2.0588094262074135,2.046169980335459,2.077501105067075,2.0654927485824643,2.11783514660739,0.010318659611903102
463.0,2.1779512459731794,2.1600333361959607,2.143549057843039,2.169268347583637,2.172014122718043,2.1712784834077046,2.173591424526783,2.1454394916118473,2.1128910977301305,2.1832737091758014,2.131937714348458,2.065458581560962,2.060097625086867,2.103677053024478,2.0844923965630793,2.1369969124899977,0.01085632909005658
463.5,2.1956175403505833,2.1655809103295205,2.1616180028226792,2.178970672245017,2.1747931394930538,2.1871096112697668,2.1787173770967754,2.1578852303646006,2.115594733171884,2.191891319288156,2.1469070962360006,2.0686438056824223,2.0723539524681063,2.117977812236727,2.101511932347204,2.147678209026833,0.010925778353021103
464.0,2.185244901794708,2.1501650552853007,2.160383291582404,2.171294535866335,2.156811266242987,2.1830395518016834,2.1623393335194834,2.1415404506492055,2.104492570613195,2.1691443281286404,2.13520451315817,2.063786338897195,2.068056279230529,2.105294100002541,2.0958544689286582,2.1368433990467355,0.010305603930832128
464.5,2.153773660239532,2.1185598853417016,2.148216868629446,2.1493571511902037,2.1383062839529186,2.168162782711448,2.1407415699471386,2.1138728559782973,2.088529616675184,2.140754333393015,2.102867340130385,2.058729795604377,2.0503482737608816,2.075782992652883,2.070678756716131,2.114578811128236,0.009805305202044175
465.0,2.1256085394892703,2.0963695888074616,2.136803318383973,2.1358752060784068,2.130819285817891,2.150479076057017,2.1208316200258883,2.097091383675086,2.0812528106457844,2.124875183795122,2.072391001867626,2.0589288721119683,2.0377736002138955,2.0487479884883837,2.052716310362249,2.0980375857213347,0.009598381497897008
465.5,2.12139386640209,2.089701831435394,2.134755504619614,2.127965278744029,2.1399409997029246,2.1450336171824778,2.1146742257802273,2.0894492633883077,2.0839564460875377,2.118619761226255,2.059241102861442,2.0589686874134867,2.0355451770536703,2.036822267025165,2.0549792957296673,2.094069821643486,0.009782849170549798
466.0,2.122251943557564,2.0946893139497007,2.1352373431524043,2.123912902178634,2.1474933864679526,2.1408512802118267,2.119300085416562,2.0924749191753182,2.0908881071669265,2.122338019396561,2.057214860561747,2.057137183543647,2.0372164944238396,2.04172394067742,2.0656813306964157,2.096560740705101,0.00958133917071384
466.5,2.128712759787015,2.1074647370745816,2.1314729796149794,2.123172564152263,2.1413468552479302,2.136893498246311,2.122394410443569,2.0982454998000284,2.095633850229578,2.132486676990806,2.07127450100861,2.055026972563179,2.042031480180755,2.0465245488935464,2.077231985175946,2.1006608879606063,0.00890075454071169
467.0,2.130151300900603,2.1129056270901887,2.1271966626364645,2.1169381386670394,2.1307538971878905,2.1334409650423507,2.121425480384607,2.0969354220365806,2.0861998882626094,2.1302119778748545,2.084093584945456,2.0587696109058955,2.0435436244680503,2.04566549268645,2.072611723384134,2.0993895597648784,0.008330955817645902
467.5,2.132801245057214,2.1214936985854114,2.1277387309858535,2.119198117905433,2.1290537928078845,2.1379882038963474,2.118956271524672,2.094533612803593,2.0773411678789926,2.1281559998277446,2.0886836440325203,2.067170639526247,2.043981350445952,2.0313142007561367,2.0620511250028493,2.098697453402456,0.009032971206159417
468.0,2.1487766226870666,2.138509815398927,2.142103542244668,2.1430058302271315,2.1571709037079887,2.165019012639549,2.1343028734262948,2.103205079904509,2.0845316876708893,2.1454787084799913,2.096251038743626,2.095081165890543,2.053014422899008,2.0341945656858123,2.0802021534706827,2.114723161538446,0.01027978407622364
468.5,2.1747460754218504,2.16219368958451,2.1727605188934573,2.1795551496342567,2.200000456358147,2.188934120686494,2.161776728969118,2.125445209555419,2.1088931687258357,2.165119860461957,2.1116339394678407,2.124225966601905,2.0686133850205852,2.0640594020619223,2.116551355934837,2.1416339351585423,0.010920337880054374
469.0,2.213208122037799,2.1893714686330568,2.2073926634377683,2.2194165075804064,2.247799544888324,2.2061687173306535,2.190844630737976,2.156419190962647,2.1516336183688707,2.1941222741903394,2.1332196227421423,2.1474382873870477,2.0937229388438383,2.1100947082186674,2.1569079283204617,2.174517348245333,0.01115165061010624
469.5,2.2383447351805055,2.2077211369209864,2.2349176896234204,2.2488352028388063,2.2731049446984177,2.2165543863181765,2.2111296503594695,2.1762575113805696,2.185572871786624,2.2176566611976845,2.155756399340791,2.1535300285193406,2.1198273244350494,2.1561300143754125,2.189626925091049,2.1989976988044204,0.010806001762823324
470.0,2.248162147341663,2.2128419745827337,2.2438015875717436,2.25051070468796,2.2675142168333973,2.213915865007833,2.212629929160443,2.1781914356980403,2.1960422686036254,2.2195814066034893,2.162579460145886,2.1406298708274263,2.1330784835842462,2.1762925688831416,2.1856195551695796,2.202759431646747,0.010419460851572427
470.5,2.252048732104692,2.2128419745827337,2.249613764873528,2.243769732132062,2.251068976388336,2.215992998805337,2.2109421155093476,2.1747602796509153,2.1958409340494525,2.228636458853527,2.165267332584257,2.1341001613784325,2.142191142578739,2.1766968306276575,2.177793397440592,2.2021043221039736,0.010134804605211115
471.0,2.2642889503518933,2.227404356683329,2.257955594472462,2.2454841991404986,2.2428953976383057,2.23614681051626,2.2220379274748794,2.1881417882347027,2.196214841078631,2.2429845609695294,2.177962360870101,2.144531770376215,2.1580686575953445,2.1696727828166944,2.187033921024216,2.2107215946162038,0.009911709176630774
471.5,2.294220700539895,2.260663130455201,2.2851493566668206,2.266954001905238,2.2631004843083806,2.2653108918082503,2.251512154752334,2.22897254519549,2.217182396791802,2.2795547236798273,2.204965140904812,2.1814405548836366,2.1918929377059073,2.17841494304185,2.211219577138498,2.2387035693185298,0.010050401465690072
472.0,2.333641774564903,2.3109380210405885,2.3251419548884247,2.3112184228503274,2.309003302568551,2.309351742190476,2.2951452632139744,2.2814380403888013,2.2612171399973784,2.32911691787931,2.242843466344008,2.22583461607649,2.237297059595498,2.2110590789115068,2.2559135381450073,2.282610689243683,0.01044605839961766
472.5,2.3794479521291723,2.3653469211966582,2.3659175407258135,2.357353171440984,2.3707955579187794,2.3567609176497366,2.34956162555761,2.3400172318115344,2.321444933774306,2.371067618883109,2.28092855120154,2.275882450084936,2.2808308977613283,2.2668977323727617,2.305840652813671,2.3325395836881295,0.010369157623139884
473.0,2.4196261530560688,2.4019929157135405,2.4012122132527107,2.3986172751213095,2.4142136082389403,2.391117833435488,2.391225618092973,2.39095430294749,2.3656522494548877,2.4099999691368947,2.3241412696338104,2.304629097781116,2.3115115094851446,2.319300161005632,2.3315349658395648,2.371715276146371,0.010688656664621635
473.5,2.453242587499929,2.4257834740170767,2.425033105717537,2.4235549770622047,2.445403984749056,2.421938007890353,2.4143236604662914,2.426731902820693,2.391279261993208,2.436202753184106,2.366526950392736,2.323979334318987,2.3255187407779894,2.357149166835931,2.338701086169723,2.398357932926388,0.01144981890106272
474.0,2.4863542706758635,2.4550149223362197,2.4538530729600634,2.4519216130199735,2.485487214939204,2.451972239827244,2.445141887502951,2.4611370402750463,2.4222560212566995,2.474303963376294,2.4089126311516615,2.3555926837244816,2.345097029971398,2.3866097414675247,2.3559092040677987,2.4293042357701617,0.012380635522173722
474.5,2.515175568074429,2.494167993624999,2.494658773705751,2.4800934231813283,2.522431790889341,2.4848976174552564,2.4727407662791894,2.486839518300783,2.4596179620953955,2.5189668056337275,2.444971473709499,2.394532048609334,2.375021569551566,2.4175357649229894,2.386459506527944,2.463207372170769,0.012627381059243999
475.0,2.55505091824057,2.5505505499632006,2.5381748161983846,2.518552035393303,2.566471033194504,2.5302857978682955,2.5115917360627273,2.5184061539343325,2.5108719871720355,2.5674353944890025,2.473421569672563,2.453060541841168,2.4152127729770583,2.4606401734319943,2.440724009817493,2.5073632993504424,0.01238473279709092
475.5,2.599973781085969,2.606613053947543,2.5770832777212105,2.559387522321519,2.601584727504634,2.574410856377447,2.54606689267676,2.5432976314398394,2.5589046593819065,2.6058428141775694,2.4973643103158976,2.4997638905220803,2.461213793927424,2.4979333193635838,2.493998457008796,2.5482292658514782,0.01234740701607988
476.0,2.6327826135011483,2.640351906250204,2.605361176614348,2.592702733508184,2.619076186029699,2.6076730665131627,2.563663912779843,2.556585563040523,2.58640120706612,2.6216344753479253,2.5294120201580124,2.5391014084221157,2.494799314413677,2.5229470148055033,2.533600700938614,2.576406219959272,0.01171494074170625
476.5,2.6618058114068837,2.66614279176536,2.6263211527907306,2.6288234361632,2.636633033184764,2.6367810090538684,2.5862931180278568,2.5723064962018958,2.5950298308163964,2.6276711768479504,2.5598883584207712,2.563906341267988,2.5129052525905076,2.5367929795551722,2.5569848830686026,2.5978857114107967,0.012038433175539603
477.0,2.6893147555088417,2.6884397724175533,2.660772607885245,2.667126187738044,2.6761931543349107,2.673158919885841,2.6196743213495126,2.5983832821600457,2.6199090292963594,2.6477060267538315,2.5974358687906296,2.5820621187603123,2.542789998899958,2.5555911506751605,2.5837635432497175,2.626821382513731,0.012585668703688619
477.5,2.7317138620146117,2.7311134195987843,2.711576458186334,2.7276780452632803,2.7266731766950976,2.7276696473825157,2.6730279862091257,2.649476314934507,2.6656982593311587,2.7028674803156565,2.6452386463099637,2.6272524859835307,2.6008085876072524,2.59626998871707,2.6264773920597357,2.6762361167072415,0.012843477908050257
478.0,2.7844603695128614,2.7900563947678596,2.769457311937782,2.7882688679478,2.785490249380315,2.793829165770601,2.7391652766853656,2.7133893943941345,2.717700098466156,2.7737768508340688,2.6938271096189763,2.677539211801086,2.669451979596336,2.654281549055098,2.6802232945359177,2.735394474953624,0.013202986976307335
478.5,2.8417496384224434,2.8471323978727563,2.8315241379428464,2.8429369864213565,2.841266750770522,2.8585852153765887,2.8022707537513054,2.775119010914683,2.7787332304597765,2.849279363798153,2.738280384561264,2.7391334832498258,2.7415175928671935,2.723915634547957,2.7473113815741694,2.797250397502056,0.012878133335168665
479.0,2.8897010088753974,2.8954069612465236,2.8819967242526423,2.8865389996586406,2.888640813205697,2.906022460211491,2.857968604237439,2.8273973521417872,2.8248388433654186,2.904178352077368,2.772933263074415,2.7909730058265927,2.793049878447404,2.7807144096524374,2.7981814068125908,2.846569472205723,0.012863227712813341
479.5,2.9313429884792788,2.9359469260686932,2.9326500000122344,2.924140378366397,2.9358514040658723,2.942512648546031,2.909728222871018,2.8717528421328034,2.8648756575667007,2.938386327244178,2.804029879592183,2.83186332048584,2.8269139518286854,2.825840126884022,2.8361335572453332,2.8874645487592843,0.013279370111035265
480.0,2.9787896076643072,2.9810209659038684,2.9817373005402574,2.966534471665919,2.9953550573660928,2.982651855714025,2.9595812371950267,2.925060530174045,2.909284307801455,2.980337028247977,2.843603632261736,2.8689313661993348,2.8749046363149664,2.8609603659388383,2.870078337756606,2.9319220467162967,0.014214656853379156
480.5,3.027245729385187,3.0292955292776362,3.0358839056625797,3.018903645741799,3.052439331356304,3.030931181818186,3.0090591818187926,2.9861663001405705,2.9544407720945673,3.029243059240935,2.9014962693958783,2.9130865355830786,2.921940282304008,2.898859904487202,2.9076533239614455,2.9811096634845446,0.014946130513818452
481.0,3.0863016277325097,3.0879717941518288,3.0994263621743148,3.0840533920623883,3.1125641766415266,3.0867892393456744,3.0576307080003033,3.045244568806522,3.005349652221197,3.086679211918711,2.9751853260909082,2.967195530346386,2.9686177888565846,2.938780751758144,2.9649351410742186,3.0377816847454144,0.0156590414056916
481.5,3.147124155517573,3.139980301653954,3.1572469861091643,3.150917605391414,3.1675233201567297,3.1513488033221684,3.1068273503488864,3.0907541749224805,3.058847119472909,3.144815272016781,3.0465586773005717,3.019473021239854,3.007456021077654,2.997853499175526,3.026271473636949,3.0941998520895075,0.016034075301535503
482.0,3.211984693446042,3.1975897253486156,3.2150676100440134,3.2228862545864674,3.2302964049569622,3.220399467401375,3.164963153886602,3.1332693175791286,3.1221236936416012,3.1998454929373006,3.115574971141203,3.07796169917017,3.0407231953981606,3.062333247425808,3.08671204115841,3.153448731208123,0.016994480002204503
482.5,3.2662454547480695,3.246397709312149,3.2563250344141923,3.276151627325848,3.294933065712202,3.26615254969776,3.213722214918234,3.1697643409894583,3.1736078153515823,3.2457769173940147,3.1666445474702503,3.1213603778250674,3.0858487643927233,3.111400516666422,3.138242103795662,3.2021715360009093,0.01755484681729171
483.0,3.3056160536462844,3.2858708329547874,3.286741091796587,3.3085706398490125,3.335147073162351,3.299555106711685,3.246540813689525,3.2100024437239236,3.2026575153108454,3.2835281738760567,3.1930270492499524,3.1494301653954366,3.1322079247795536,3.160316187752843,3.170206772110444,3.2379611896006195,0.017363697077130074
483.5,3.3391820129633523,3.3226768536485993,3.3123387638510775,3.322909818465027,3.362283354612451,3.3163967320968575,3.2662319729523,3.24805708351931,3.224516695478212,3.3168612647675006,3.2103534885065277,3.174513805351937,3.169534012713328,3.1850266868863755,3.192648043670674,3.264235372632235,0.017328253027916005
484.0,3.361138693118126,3.349614593431751,3.3313111560796997,3.331754909622189,3.3684952744624743,3.3267824010843805,3.274983599291311,3.27332286895723,3.238034872686978,3.349100750314737,3.2152743626629294,3.1896834352303913,3.1906642394647498,3.2155484485973242,3.205754500590304,3.281430940372972,0.017365795071421396
484.5,3.3740098504502347,3.369884575842836,3.342754821233472,3.3336642024270384,3.363591127212456,3.3413784764181966,3.2831101094632493,3.285487876760673,3.2598940528543445,3.361217897528556,3.2227177017230333,3.2092327482758543,3.1909029990890594,3.2478388554405293,3.217965192468665,3.29357669914588,0.01688555017608745
485.0,3.361138693118126,3.3581493228679977,3.333118050577664,3.3121164693437337,3.345936197112391,3.338571538854001,3.2677947633699804,3.26646055686298,3.264783606312834,3.34568870164081,3.2149848994772587,3.2109049909396212,3.1781293591884827,3.243189845378597,3.2184837932820316,3.283963385888434,0.01595874899771589
485.5,3.2990542871632487,3.3021401609426317,3.2752974266428145,3.2461484546782082,3.282509226012156,3.2919763752883577,3.20684593708044,3.2065712876767987,3.222215729144805,3.282040870607935,3.1554381869964265,3.1624895842934237,3.134555727751934,3.1879070518160515,3.1637006891791164,3.227926066351623,0.015129143307437011
486.0,3.202394419355451,3.2063911650797445,3.1840492544956307,3.154736191001114,3.185047472996795,3.2086103296317545,3.1183607436313685,3.1176731537285605,3.142832390642264,3.190046789053202,3.0658700069731752,3.0803506172612654,3.0644797780169912,3.0800702314664417,3.0739827484666824,3.1383263527866965,0.01436578119614887
486.5,3.11229631803069,3.1133092721656848,3.0946079768464108,3.077585175621469,3.0990941188614767,3.1260863652444097,3.0401274553222812,3.0479271089888202,3.0553956699727984,3.111350948484032,2.9904855230477887,3.003347824124961,3.0006513717848233,2.9737999253768312,2.9808703297031216,3.055129025571707,0.013986104848199588
487.0,3.096901404358952,3.0890386353313595,3.0638907703810223,3.0681166419157853,3.0790851980814025,3.1044729460001053,3.0368455954451523,3.0480518782996247,3.03439935218046,3.0869854214150894,2.9827527208020137,2.9886559778647253,2.9907826406466826,2.9382248918594347,2.9531487589522487,3.037423522235604,0.013996532018395224
487.5,3.160500064117607,3.1429141148976636,3.1196033507349132,3.1432025038534497,3.141367868156633,3.164260716117467,3.1044519089140117,3.124535465822811,3.09221113130731,3.1387785705167555,3.044697842535546,3.054709563083509,3.043031205099823,2.9900714605935956,3.005716023216234,3.0980034525978217,0.014646399585137174
488.0,3.276592855740549,3.2509317843251546,3.23434115135563,3.25117496022567,3.2539343947020503,3.2706436498004727,3.213409656834698,3.238699385208969,3.192015546018838,3.227798045535244,3.150724072258361,3.1650775788921104,3.1338792421497224,3.0979588136612697,3.105051651740195,3.204148852563263,0.015408893046030875
488.5,3.393947525533305,3.3658839214195955,3.3677501951219746,3.3586019043679336,3.371110819662484,3.384324621150386,3.324055218406479,3.35348715114915,3.306488621105836,3.3241665484668066,3.2521188910104444,3.2700705289957472,3.234038904547707,3.2229767581528033,3.213014911977438,3.3161357680712062,0.016118153686470453
489.0,3.476726733473142,3.4661669922954883,3.478874206746763,3.438987027968038,3.471809309862857,3.470216910614765,3.4115714817965888,3.4383302824962407,3.394788204150329,3.4096427421700626,3.33217613779023,3.3513335593945044,3.309606325641776,3.3138345852327458,3.30942751773515,3.404899467824579,0.016934570791729088
489.5,3.5451205302770923,3.560582436683962,3.5767476587198153,3.5026171330766047,3.552891211063157,3.5440393685531038,3.477521237422707,3.504146093945638,3.4678438852360003,3.4791522978478895,3.416616684238743,3.4187408648649087,3.384019741885014,3.385843708474636,3.3996169137324626,3.4810333177347825,0.017327498358917122
490.0,3.6160380834206722,3.648596833995251,3.654745271215263,3.5733388971746125,3.633319225963455,3.623195007863414,3.5412830864640723,3.5649711329628535,3.543775774238431,3.55706074256923,3.500561008083249,3.4907667453114306,3.469097754680759,3.4634619634216834,3.485233193466451,3.557696314722055,0.017124195489670955
490.5,3.688974641635955,3.720075193023813,3.7182877277269983,3.63728072355744,3.7085161504637334,3.6942105282375572,3.6012942385030047,3.616438473669728,3.611079039490585,3.6401310045152298,3.5741673610109443,3.557736082465135,3.547410911454392,3.527032122746805,3.5584030536796387,3.6267358168120643,0.01717204706808826
491.0,3.7470210374474258,3.7475463533967304,3.758340555765201,3.6817789354582247,3.7503648736638886,3.745016098149494,3.637550976193193,3.6519977272490234,3.652208812700235,3.6983108088270673,3.6241204364809763,3.6018514365473604,3.6045142549351654,3.588227244322895,3.602578413872781,3.672761864333978,0.016420810061339226
491.5,3.7533304282964988,3.7270096606907632,3.754425617686279,3.67390797328313,3.748403214763881,3.745577485662333,3.6400514408614817,3.642328105661671,3.648182121616773,3.7032539049828856,3.6241617883646438,3.5965161861439143,3.60180831252632,3.60192161091837,3.5993725179356058,3.6706833579596374,0.01606646220493699
492.0,3.7336451288473915,3.6995385003178454,3.7348509272916686,3.648074072678733,3.721593876463782,3.728455166520741,3.619735165431635,3.613943087453637,3.6217210087825924,3.6819504728777237,3.5999709364193055,3.5752548151331665,3.5685809314765318,3.5815063928203186,3.58348447483519,3.6474869971566837,0.016287773286660222
492.5,3.7066409360133594,3.6803353590862917,3.7203957713079565,3.6232922313749683,3.6928228792636753,3.711613541135569,3.6012942385030047,3.588053455461694,3.5949722751567363,3.6558789214718175,3.573877897825274,3.556860145831733,3.5406460554322794,3.54512283581389,3.5655691740097963,3.62382504784587,0.016758554122186707
493.0,3.7036124284058043,3.6950044253048397,3.7273222002168183,3.6280849459667346,3.6977270265136934,3.712174928648408,3.6156719103456654,3.595539614109967,3.59612275832344,3.66559013692838,3.587069148715125,3.565539881562713,3.5467344258521805,3.526223599257773,3.562363278072621,3.6283187138816113,0.017251588896852604
493.5,3.7321308750436137,3.730743604819121,3.749607232358375,3.6681021645500147,3.739248806563847,3.728735860277161,3.6513035318687814,3.6410804125536256,3.631500115699572,3.71034046761335,3.6148989664231803,3.6043598005430106,3.5802005665262784,3.534308834148091,3.584097366705533,3.660043907046237,0.017747559696119814
494.0,3.767463463798422,3.7816852711417153,3.7785175443257994,3.7219909798379187,3.7866555633140226,3.757928010944793,3.6891230599766502,3.697538525692682,3.6852852037429606,3.7609962671570405,3.6569124802291006,3.636450933566723,3.6166909957749684,3.574330746855162,3.6177592740458784,3.7019552213602562,0.01801230416424555
494.5,3.816929088055154,3.8347606198233715,3.803211769131308,3.7798542413726524,3.837004808414209,3.800593461920563,3.7310058431704882,3.745886633629443,3.735906463077914,3.8020720838854727,3.70074547691638,3.672205074330116,3.6548129491231083,3.6331508306822213,3.6632547090366816,3.747426270171272,0.017918033203303478
495.0,3.858318692025072,3.8712999302223006,3.8245933540238823,3.8188194006553013,3.8742763275143473,3.845504462947689,3.764762116192388,3.7745835751144883,3.7689828541206394,3.824556609762378,3.719725991519645,3.6986424345382365,3.683623277123164,3.6822686326409,3.6976237993043455,3.780505430513651,0.018177167412381873
495.5,3.8875942655647706,3.8897029405692063,3.846276087999451,3.836704408766037,3.8870271103643947,3.877222857423097,3.791642111376493,3.782069733762761,3.7839391352877847,3.826131401458037,3.7262182372554027,3.7140509562258015,3.7010129364270656,3.7027343834570163,3.714501898503006,3.797788564296021,0.01869605190830383
496.0,3.8994559203610275,3.884635444966435,3.8583220513192114,3.8428609039326957,3.8870271103643947,3.882556038795068,3.8113332706392673,3.789555892411034,3.779337202620971,3.8273999836573176,3.7244401062577115,3.7298974462300665,3.706186061620446,3.6990960277563736,3.7215265822476997,3.8029086695453147,0.018738185069176804
496.5,3.896427412753473,3.8809015008380774,3.861032393066157,3.8446143361004146,3.8804882473643705,3.8831174263079076,3.827586290983145,3.8029685933225226,3.7799124442043226,3.8367612454037334,3.7287820540427723,3.7347549130152937,3.708135931885643,3.683380352438319,3.7189335781808666,3.804519781327135,0.01891128097986841
497.0,3.886837138662882,3.89103649204362,3.8661519274770555,3.854121834965382,3.8853923946143887,3.8940644828082696,3.845402101744703,3.819812450281136,3.7879658263712472,3.8525529065740898,3.749954218480401,3.7422003743992067,3.7208299852447833,3.686159651931866,3.73307723672723,3.8143706014884176,0.018398747355143755
497.5,3.8734612300628473,3.8998379317747487,3.856214007738253,3.8632396822375212,3.8919312576144125,3.9044501517957926,3.8525909376660334,3.825738992544352,3.7842267560794607,3.8579771890813586,3.7581832433301825,3.736267894472987,3.7332852789796145,3.692678372562184,3.7331715277842057,3.81755029691493,0.018328762005404838
498.0,3.853271179345814,3.888369389094793,3.833326677430709,3.848121200435853,3.881469076814374,3.895467951590367,3.8322746622361863,3.8098309054167725,3.765531404620529,3.8347490115703917,3.744578473603659,3.7150065234622396,3.7202330861840083,3.684643670389931,3.7062985765461147,3.8008781192494507,0.018528250477756626
498.5,3.837876265674076,3.856097443413987,3.804717514546278,3.824352453273437,3.855313624814277,3.865153025897057,3.791954669460029,3.7773908846075908,3.7327426343694796,3.7898674482441175,3.7179892124056213,3.6920330944862063,3.6886770225043897,3.6736275378518735,3.667827825300006,3.771708043789895,0.0182459199853509
499.0,3.822228976368375,3.8238254977331807,3.78755201681562,3.7935699774401446,3.819022935164143,3.8311890813702925,3.7435081665119325,3.741207784474273,3.702542451243513,3.7552220309396245,3.6961554178293157,3.6785755225730368,3.6515499009242065,3.6434089724493117,3.6345430821875633,3.741606787601636,0.0181342700925406
499.5,3.8060769357947484,3.813957216822521,3.786648569566638,3.774593944869495,3.7922135968640434,3.8177157810621547,3.709126777322961,3.716253922313364,3.6898871364097743,3.7483541893780012,3.6873061147245254,3.6850256014189933,3.634319414703179,3.6279964934396443,3.6226624090086177,3.727475873579911,0.017861916546431707
500.0,3.781848874934308,3.8030220947323308,3.7893589113135837,3.758150647652217,3.7742317236139766,3.8123825996901837,3.685684921057753,3.6919239067064775,3.678957546326091,3.7483104451642335,3.668077488819257,3.6747134383257656,3.633523549288813,3.6189511369061016,3.6175706919319266,3.715780531764201,0.017670534546246175
500.5,3.7417211491342046,3.7790181681928883,3.7706876681679553,3.724718540987704,3.749710987363886,3.792453342984396,3.6538039965370706,3.66041965572833,3.6510583295335315,3.7293692006025596,3.649551844936332,3.6368889018834243,3.6160145101727568,3.580798934767416,3.5962137675269177,3.6888285999012917,0.01802903149301484
501.0,3.6993220426284346,3.742745568088842,3.725816454801848,3.6873509532356437,3.7134202977137516,3.7542789921113386,3.615046794178593,3.6254842487030574,3.6176943176991303,3.6894744776458714,3.61820711711656,3.5824215694064523,3.587522528338447,3.5446175086332454,3.555244303270951,3.6505764782381447,0.017869728076004465
501.5,3.6675227127491072,3.6923373223560128,3.6761268561078375,3.648580619749408,3.682687641613638,3.705438278494339,3.5747268014024356,3.5946038442789328,3.5828922019063496,3.642012005707267,3.595174117913905,3.5274764533112615,3.5509525125483212,3.5101036621952026,3.508475939010975,3.610607397956333,0.017509147224434304
502.0,3.6511182965415174,3.6731341811244587,3.6436027551444847,3.6188891683760294,3.6673213135635807,3.6672639276212817,3.5519100613043,3.5827507597525012,3.557581572238873,3.614015708895556,3.590170539990168,3.511032733784222,3.527036756846617,3.495802902982953,3.4817915698868354,3.588894816536892,0.016930958615366424
502.5,3.6531373016132207,3.682735751740236,3.6387843698165807,3.6244222209941657,3.6745140628636075,3.664737683813506,3.5615993618939195,3.5927323046168644,3.5584444346139006,3.6205773409608004,3.5915765040348546,3.5259634718535673,3.5358310696753636,3.516672915543585,3.4931064967239265,3.5956556860505398,0.015878560838338406
503.0,3.6685322152849587,3.7043392856257342,3.655347569381251,3.6387224344508975,3.6941306518636803,3.6787723716344827,3.5925426121639936,3.6098880848524897,3.580015993989591,3.6372001421927544,3.5996401213499674,3.543362758617045,3.5544941136422508,3.53779559169454,3.5155949138126448,3.6140252573704177,0.015502699787393628
503.5,3.682160499518956,3.7275430812805284,3.6755245579418494,3.647372699811646,3.710804752513742,3.6930877532118793,3.6262988851858933,3.6148788572846713,3.602738036531985,3.6617843903305376,3.601914474951666,3.5500119139705935,3.5630098735759685,3.5549261831184,3.545862343101863,3.630527886822011,0.01566016472536471
504.0,3.69806016445862,3.7387449136656015,3.694798099253466,3.6594908643485495,3.7261710805637986,3.7040348097122413,3.653491438453534,3.616438473669728,3.631500115699572,3.693017758961103,3.598316861072616,3.5524406473632064,3.5679840324157572,3.574785541317742,3.57348962279576,3.6455176282500874,0.0161039465477334
504.5,3.7026029258699524,3.7334107077679475,3.700218782747358,3.6463985708295796,3.722901649063787,3.6885966531091667,3.65943004204072,3.609576161575478,3.633801082032979,3.7027727186314343,3.5866556298784524,3.5482600407037896,3.555807291575955,3.5764025882958057,3.5705666000295118,3.642493429610128,0.01661193626806523
